,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
11558,India,Oak,1996,238528,1083,56114,25.63
11559,India,Oak,1996,238528,1083,56114,27.06
11560,India,Oak,1996,238528,1083,56114,26.1
11561,India,Oak,1996,238528,1083,56114,23.81
11562,India,Oak,1996,238528,1083,56114,25.41
11563,India,Oak,1996,238528,1083,56114,25.9
11564,India,Oak,1996,238528,1083,56114,25.55
11565,India,Oak,1996,238528,1083,56114,26.65
11566,India,Oak,1996,238528,1083,56114,27.37
11567,India,Oak,1996,238528,1083,56114,25.55
11568,India,Oak,1996,238528,1083,56114,25.79
11569,India,Oak,1996,238528,1083,56114,25.31
11570,India,Oak,1996,238528,1083,56114,23.81
11571,India,Oak,1996,238528,1083,56114,26.46
11572,India,Oak,1996,238528,1083,56114,25.55
11573,India,Oak,1996,238528,1083,56114,25.75
11574,India,Oak,1996,238528,1083,56114,25.34
11575,India,Oak,1996,238528,1083,56114,26.64
11576,India,Oak,1996,238528,1083,56114,24.78
11577,India,Oak,1996,238528,1083,56114,27.01
11578,India,Oak,1996,238528,1083,56114,27.01
11579,India,Oak,1996,238528,1083,56114,25.99
11580,India,Pine,1996,17094,1083,56114,25.63
11581,India,Pine,1996,17094,1083,56114,27.06
11582,India,Pine,1996,17094,1083,56114,26.1
11583,India,Pine,1996,17094,1083,56114,23.81
11584,India,Pine,1996,17094,1083,56114,25.41
11585,India,Pine,1996,17094,1083,56114,25.9
11586,India,Pine,1996,17094,1083,56114,25.55
11587,India,Pine,1996,17094,1083,56114,26.65
11588,India,Pine,1996,17094,1083,56114,27.37
11589,India,Pine,1996,17094,1083,56114,25.55
11590,India,Pine,1996,17094,1083,56114,25.79
11591,India,Pine,1996,17094,1083,56114,25.31
11592,India,Pine,1996,17094,1083,56114,23.81
11593,India,Pine,1996,17094,1083,56114,26.46
11594,India,Pine,1996,17094,1083,56114,25.55
11595,India,Pine,1996,17094,1083,56114,25.75
11596,India,Pine,1996,17094,1083,56114,25.34
11597,India,Pine,1996,17094,1083,56114,26.64
11598,India,Pine,1996,17094,1083,56114,24.78
11599,India,Pine,1996,17094,1083,56114,27.01
11600,India,Pine,1996,17094,1083,56114,27.01
11601,India,Pine,1996,17094,1083,56114,25.99
11602,India,Plywood,1996,169913,1083,56114,25.63
11603,India,Plywood,1996,169913,1083,56114,27.06
11604,India,Plywood,1996,169913,1083,56114,26.1
11605,India,Plywood,1996,169913,1083,56114,23.81
11606,India,Plywood,1996,169913,1083,56114,25.41
11607,India,Plywood,1996,169913,1083,56114,25.9
11608,India,Plywood,1996,169913,1083,56114,25.55
11609,India,Plywood,1996,169913,1083,56114,26.65
11610,India,Plywood,1996,169913,1083,56114,27.37
11611,India,Plywood,1996,169913,1083,56114,25.55
11612,India,Plywood,1996,169913,1083,56114,25.79
11613,India,Plywood,1996,169913,1083,56114,25.31
11614,India,Plywood,1996,169913,1083,56114,23.81
11615,India,Plywood,1996,169913,1083,56114,26.46
11616,India,Plywood,1996,169913,1083,56114,25.55
11617,India,Plywood,1996,169913,1083,56114,25.75
11618,India,Plywood,1996,169913,1083,56114,25.34
11619,India,Plywood,1996,169913,1083,56114,26.64
11620,India,Plywood,1996,169913,1083,56114,24.78
11621,India,Plywood,1996,169913,1083,56114,27.01
11622,India,Plywood,1996,169913,1083,56114,27.01
11623,India,Plywood,1996,169913,1083,56114,25.99
11624,India,Birch,1996,28226,1083,56114,25.63
11625,India,Birch,1996,28226,1083,56114,27.06
11626,India,Birch,1996,28226,1083,56114,26.1
11627,India,Birch,1996,28226,1083,56114,23.81
11628,India,Birch,1996,28226,1083,56114,25.41
11629,India,Birch,1996,28226,1083,56114,25.9
11630,India,Birch,1996,28226,1083,56114,25.55
11631,India,Birch,1996,28226,1083,56114,26.65
11632,India,Birch,1996,28226,1083,56114,27.37
11633,India,Birch,1996,28226,1083,56114,25.55
11634,India,Birch,1996,28226,1083,56114,25.79
11635,India,Birch,1996,28226,1083,56114,25.31
11636,India,Birch,1996,28226,1083,56114,23.81
11637,India,Birch,1996,28226,1083,56114,26.46
11638,India,Birch,1996,28226,1083,56114,25.55
11639,India,Birch,1996,28226,1083,56114,25.75
11640,India,Birch,1996,28226,1083,56114,25.34
11641,India,Birch,1996,28226,1083,56114,26.64
11642,India,Birch,1996,28226,1083,56114,24.78
11643,India,Birch,1996,28226,1083,56114,27.01
11644,India,Birch,1996,28226,1083,56114,27.01
11645,India,Birch,1996,28226,1083,56114,25.99
11646,India,Mangrove,1996,9591,1083,56114,25.63
11647,India,Mangrove,1996,9591,1083,56114,27.06
11648,India,Mangrove,1996,9591,1083,56114,26.1
11649,India,Mangrove,1996,9591,1083,56114,23.81
11650,India,Mangrove,1996,9591,1083,56114,25.41
11651,India,Mangrove,1996,9591,1083,56114,25.9
11652,India,Mangrove,1996,9591,1083,56114,25.55
11653,India,Mangrove,1996,9591,1083,56114,26.65
11654,India,Mangrove,1996,9591,1083,56114,27.37
11655,India,Mangrove,1996,9591,1083,56114,25.55
11656,India,Mangrove,1996,9591,1083,56114,25.79
11657,India,Mangrove,1996,9591,1083,56114,25.31
11658,India,Mangrove,1996,9591,1083,56114,23.81
11659,India,Mangrove,1996,9591,1083,56114,26.46
11660,India,Mangrove,1996,9591,1083,56114,25.55
11661,India,Mangrove,1996,9591,1083,56114,25.75
11662,India,Mangrove,1996,9591,1083,56114,25.34
11663,India,Mangrove,1996,9591,1083,56114,26.64
11664,India,Mangrove,1996,9591,1083,56114,24.78
11665,India,Mangrove,1996,9591,1083,56114,27.01
11666,India,Mangrove,1996,9591,1083,56114,27.01
11667,India,Mangrove,1996,9591,1083,56114,25.99
11668,India,Bamboo,1996,10319,1083,56114,25.63
11669,India,Bamboo,1996,10319,1083,56114,27.06
11670,India,Bamboo,1996,10319,1083,56114,26.1
11671,India,Bamboo,1996,10319,1083,56114,23.81
11672,India,Bamboo,1996,10319,1083,56114,25.41
11673,India,Bamboo,1996,10319,1083,56114,25.9
11674,India,Bamboo,1996,10319,1083,56114,25.55
11675,India,Bamboo,1996,10319,1083,56114,26.65
11676,India,Bamboo,1996,10319,1083,56114,27.37
11677,India,Bamboo,1996,10319,1083,56114,25.55
11678,India,Bamboo,1996,10319,1083,56114,25.79
11679,India,Bamboo,1996,10319,1083,56114,25.31
11680,India,Bamboo,1996,10319,1083,56114,23.81
11681,India,Bamboo,1996,10319,1083,56114,26.46
11682,India,Bamboo,1996,10319,1083,56114,25.55
11683,India,Bamboo,1996,10319,1083,56114,25.75
11684,India,Bamboo,1996,10319,1083,56114,25.34
11685,India,Bamboo,1996,10319,1083,56114,26.64
11686,India,Bamboo,1996,10319,1083,56114,24.78
11687,India,Bamboo,1996,10319,1083,56114,27.01
11688,India,Bamboo,1996,10319,1083,56114,27.01
11689,India,Bamboo,1996,10319,1083,56114,25.99
11690,India,Cedar,1996,80716,1083,56114,25.63
11691,India,Cedar,1996,80716,1083,56114,27.06
11692,India,Cedar,1996,80716,1083,56114,26.1
11693,India,Cedar,1996,80716,1083,56114,23.81
11694,India,Cedar,1996,80716,1083,56114,25.41
11695,India,Cedar,1996,80716,1083,56114,25.9
11696,India,Cedar,1996,80716,1083,56114,25.55
11697,India,Cedar,1996,80716,1083,56114,26.65
11698,India,Cedar,1996,80716,1083,56114,27.37
11699,India,Cedar,1996,80716,1083,56114,25.55
11700,India,Cedar,1996,80716,1083,56114,25.79
11701,India,Cedar,1996,80716,1083,56114,25.31
11702,India,Cedar,1996,80716,1083,56114,23.81
11703,India,Cedar,1996,80716,1083,56114,26.46
11704,India,Cedar,1996,80716,1083,56114,25.55
11705,India,Cedar,1996,80716,1083,56114,25.75
11706,India,Cedar,1996,80716,1083,56114,25.34
11707,India,Cedar,1996,80716,1083,56114,26.64
11708,India,Cedar,1996,80716,1083,56114,24.78
11709,India,Cedar,1996,80716,1083,56114,27.01
11710,India,Cedar,1996,80716,1083,56114,27.01
11711,India,Cedar,1996,80716,1083,56114,25.99
11712,India,Lime,1996,24828,1083,56114,25.63
11713,India,Lime,1996,24828,1083,56114,27.06
11714,India,Lime,1996,24828,1083,56114,26.1
11715,India,Lime,1996,24828,1083,56114,23.81
11716,India,Lime,1996,24828,1083,56114,25.41
11717,India,Lime,1996,24828,1083,56114,25.9
11718,India,Lime,1996,24828,1083,56114,25.55
11719,India,Lime,1996,24828,1083,56114,26.65
11720,India,Lime,1996,24828,1083,56114,27.37
11721,India,Lime,1996,24828,1083,56114,25.55
11722,India,Lime,1996,24828,1083,56114,25.79
11723,India,Lime,1996,24828,1083,56114,25.31
11724,India,Lime,1996,24828,1083,56114,23.81
11725,India,Lime,1996,24828,1083,56114,26.46
11726,India,Lime,1996,24828,1083,56114,25.55
11727,India,Lime,1996,24828,1083,56114,25.75
11728,India,Lime,1996,24828,1083,56114,25.34
11729,India,Lime,1996,24828,1083,56114,26.64
11730,India,Lime,1996,24828,1083,56114,24.78
11731,India,Lime,1996,24828,1083,56114,27.01
11732,India,Lime,1996,24828,1083,56114,27.01
11733,India,Lime,1996,24828,1083,56114,25.99
11734,India,Oak,1997,221117,1083,52279,24.92
11735,India,Oak,1997,221117,1083,52279,26.45
11736,India,Oak,1997,221117,1083,52279,25.58
11737,India,Oak,1997,221117,1083,52279,23.26
11738,India,Oak,1997,221117,1083,52279,25.68
11739,India,Oak,1997,221117,1083,52279,25.09
11740,India,Oak,1997,221117,1083,52279,24.71
11741,India,Oak,1997,221117,1083,52279,26.19
11742,India,Oak,1997,221117,1083,52279,27.47
11743,India,Oak,1997,221117,1083,52279,24.77
11744,India,Oak,1997,221117,1083,52279,24.83
11745,India,Oak,1997,221117,1083,52279,24.71
11746,India,Oak,1997,221117,1083,52279,23.26
11747,India,Oak,1997,221117,1083,52279,25.75
11748,India,Oak,1997,221117,1083,52279,24.71
11749,India,Oak,1997,221117,1083,52279,25.46
11750,India,Oak,1997,221117,1083,52279,25.21
11751,India,Oak,1997,221117,1083,52279,26.38
11752,India,Oak,1997,221117,1083,52279,24.55
11753,India,Oak,1997,221117,1083,52279,26.53
11754,India,Oak,1997,221117,1083,52279,26.53
11755,India,Oak,1997,221117,1083,52279,25.58
11756,India,Pine,1997,17111,1083,52279,24.92
11757,India,Pine,1997,17111,1083,52279,26.45
11758,India,Pine,1997,17111,1083,52279,25.58
11759,India,Pine,1997,17111,1083,52279,23.26
11760,India,Pine,1997,17111,1083,52279,25.68
11761,India,Pine,1997,17111,1083,52279,25.09
11762,India,Pine,1997,17111,1083,52279,24.71
11763,India,Pine,1997,17111,1083,52279,26.19
11764,India,Pine,1997,17111,1083,52279,27.47
11765,India,Pine,1997,17111,1083,52279,24.77
11766,India,Pine,1997,17111,1083,52279,24.83
11767,India,Pine,1997,17111,1083,52279,24.71
11768,India,Pine,1997,17111,1083,52279,23.26
11769,India,Pine,1997,17111,1083,52279,25.75
11770,India,Pine,1997,17111,1083,52279,24.71
11771,India,Pine,1997,17111,1083,52279,25.46
11772,India,Pine,1997,17111,1083,52279,25.21
11773,India,Pine,1997,17111,1083,52279,26.38
11774,India,Pine,1997,17111,1083,52279,24.55
11775,India,Pine,1997,17111,1083,52279,26.53
11776,India,Pine,1997,17111,1083,52279,26.53
11777,India,Pine,1997,17111,1083,52279,25.58
11778,India,Plywood,1997,193913,1083,52279,24.92
11779,India,Plywood,1997,193913,1083,52279,26.45
11780,India,Plywood,1997,193913,1083,52279,25.58
11781,India,Plywood,1997,193913,1083,52279,23.26
11782,India,Plywood,1997,193913,1083,52279,25.68
11783,India,Plywood,1997,193913,1083,52279,25.09
11784,India,Plywood,1997,193913,1083,52279,24.71
11785,India,Plywood,1997,193913,1083,52279,26.19
11786,India,Plywood,1997,193913,1083,52279,27.47
11787,India,Plywood,1997,193913,1083,52279,24.77
11788,India,Plywood,1997,193913,1083,52279,24.83
11789,India,Plywood,1997,193913,1083,52279,24.71
11790,India,Plywood,1997,193913,1083,52279,23.26
11791,India,Plywood,1997,193913,1083,52279,25.75
11792,India,Plywood,1997,193913,1083,52279,24.71
11793,India,Plywood,1997,193913,1083,52279,25.46
11794,India,Plywood,1997,193913,1083,52279,25.21
11795,India,Plywood,1997,193913,1083,52279,26.38
11796,India,Plywood,1997,193913,1083,52279,24.55
11797,India,Plywood,1997,193913,1083,52279,26.53
11798,India,Plywood,1997,193913,1083,52279,26.53
11799,India,Plywood,1997,193913,1083,52279,25.58
11800,India,Birch,1997,28457,1083,52279,24.92
11801,India,Birch,1997,28457,1083,52279,26.45
11802,India,Birch,1997,28457,1083,52279,25.58
11803,India,Birch,1997,28457,1083,52279,23.26
11804,India,Birch,1997,28457,1083,52279,25.68
11805,India,Birch,1997,28457,1083,52279,25.09
11806,India,Birch,1997,28457,1083,52279,24.71
11807,India,Birch,1997,28457,1083,52279,26.19
11808,India,Birch,1997,28457,1083,52279,27.47
11809,India,Birch,1997,28457,1083,52279,24.77
11810,India,Birch,1997,28457,1083,52279,24.83
11811,India,Birch,1997,28457,1083,52279,24.71
11812,India,Birch,1997,28457,1083,52279,23.26
11813,India,Birch,1997,28457,1083,52279,25.75
11814,India,Birch,1997,28457,1083,52279,24.71
11815,India,Birch,1997,28457,1083,52279,25.46
11816,India,Birch,1997,28457,1083,52279,25.21
11817,India,Birch,1997,28457,1083,52279,26.38
11818,India,Birch,1997,28457,1083,52279,24.55
11819,India,Birch,1997,28457,1083,52279,26.53
11820,India,Birch,1997,28457,1083,52279,26.53
11821,India,Birch,1997,28457,1083,52279,25.58
11822,India,Mangrove,1997,6920,1083,52279,24.92
11823,India,Mangrove,1997,6920,1083,52279,26.45
11824,India,Mangrove,1997,6920,1083,52279,25.58
11825,India,Mangrove,1997,6920,1083,52279,23.26
11826,India,Mangrove,1997,6920,1083,52279,25.68
11827,India,Mangrove,1997,6920,1083,52279,25.09
11828,India,Mangrove,1997,6920,1083,52279,24.71
11829,India,Mangrove,1997,6920,1083,52279,26.19
11830,India,Mangrove,1997,6920,1083,52279,27.47
11831,India,Mangrove,1997,6920,1083,52279,24.77
11832,India,Mangrove,1997,6920,1083,52279,24.83
11833,India,Mangrove,1997,6920,1083,52279,24.71
11834,India,Mangrove,1997,6920,1083,52279,23.26
11835,India,Mangrove,1997,6920,1083,52279,25.75
11836,India,Mangrove,1997,6920,1083,52279,24.71
11837,India,Mangrove,1997,6920,1083,52279,25.46
11838,India,Mangrove,1997,6920,1083,52279,25.21
11839,India,Mangrove,1997,6920,1083,52279,26.38
11840,India,Mangrove,1997,6920,1083,52279,24.55
11841,India,Mangrove,1997,6920,1083,52279,26.53
11842,India,Mangrove,1997,6920,1083,52279,26.53
11843,India,Mangrove,1997,6920,1083,52279,25.58
11844,India,Bamboo,1997,10789,1083,52279,24.92
11845,India,Bamboo,1997,10789,1083,52279,26.45
11846,India,Bamboo,1997,10789,1083,52279,25.58
11847,India,Bamboo,1997,10789,1083,52279,23.26
11848,India,Bamboo,1997,10789,1083,52279,25.68
11849,India,Bamboo,1997,10789,1083,52279,25.09
11850,India,Bamboo,1997,10789,1083,52279,24.71
11851,India,Bamboo,1997,10789,1083,52279,26.19
11852,India,Bamboo,1997,10789,1083,52279,27.47
11853,India,Bamboo,1997,10789,1083,52279,24.77
11854,India,Bamboo,1997,10789,1083,52279,24.83
11855,India,Bamboo,1997,10789,1083,52279,24.71
11856,India,Bamboo,1997,10789,1083,52279,23.26
11857,India,Bamboo,1997,10789,1083,52279,25.75
11858,India,Bamboo,1997,10789,1083,52279,24.71
11859,India,Bamboo,1997,10789,1083,52279,25.46
11860,India,Bamboo,1997,10789,1083,52279,25.21
11861,India,Bamboo,1997,10789,1083,52279,26.38
11862,India,Bamboo,1997,10789,1083,52279,24.55
11863,India,Bamboo,1997,10789,1083,52279,26.53
11864,India,Bamboo,1997,10789,1083,52279,26.53
11865,India,Bamboo,1997,10789,1083,52279,25.58
11866,India,Cedar,1997,84850,1083,52279,24.92
11867,India,Cedar,1997,84850,1083,52279,26.45
11868,India,Cedar,1997,84850,1083,52279,25.58
11869,India,Cedar,1997,84850,1083,52279,23.26
11870,India,Cedar,1997,84850,1083,52279,25.68
11871,India,Cedar,1997,84850,1083,52279,25.09
11872,India,Cedar,1997,84850,1083,52279,24.71
11873,India,Cedar,1997,84850,1083,52279,26.19
11874,India,Cedar,1997,84850,1083,52279,27.47
11875,India,Cedar,1997,84850,1083,52279,24.77
11876,India,Cedar,1997,84850,1083,52279,24.83
11877,India,Cedar,1997,84850,1083,52279,24.71
11878,India,Cedar,1997,84850,1083,52279,23.26
11879,India,Cedar,1997,84850,1083,52279,25.75
11880,India,Cedar,1997,84850,1083,52279,24.71
11881,India,Cedar,1997,84850,1083,52279,25.46
11882,India,Cedar,1997,84850,1083,52279,25.21
11883,India,Cedar,1997,84850,1083,52279,26.38
11884,India,Cedar,1997,84850,1083,52279,24.55
11885,India,Cedar,1997,84850,1083,52279,26.53
11886,India,Cedar,1997,84850,1083,52279,26.53
11887,India,Cedar,1997,84850,1083,52279,25.58
11888,India,Lime,1997,26789,1083,52279,24.92
11889,India,Lime,1997,26789,1083,52279,26.45
11890,India,Lime,1997,26789,1083,52279,25.58
11891,India,Lime,1997,26789,1083,52279,23.26
11892,India,Lime,1997,26789,1083,52279,25.68
11893,India,Lime,1997,26789,1083,52279,25.09
11894,India,Lime,1997,26789,1083,52279,24.71
11895,India,Lime,1997,26789,1083,52279,26.19
11896,India,Lime,1997,26789,1083,52279,27.47
11897,India,Lime,1997,26789,1083,52279,24.77
11898,India,Lime,1997,26789,1083,52279,24.83
11899,India,Lime,1997,26789,1083,52279,24.71
11900,India,Lime,1997,26789,1083,52279,23.26
11901,India,Lime,1997,26789,1083,52279,25.75
11902,India,Lime,1997,26789,1083,52279,24.71
11903,India,Lime,1997,26789,1083,52279,25.46
11904,India,Lime,1997,26789,1083,52279,25.21
11905,India,Lime,1997,26789,1083,52279,26.38
11906,India,Lime,1997,26789,1083,52279,24.55
11907,India,Lime,1997,26789,1083,52279,26.53
11908,India,Lime,1997,26789,1083,52279,26.53
11909,India,Lime,1997,26789,1083,52279,25.58
11910,India,Oak,1998,252815,1083,49157,25.91
11911,India,Oak,1998,252815,1083,49157,27.48
11912,India,Oak,1998,252815,1083,49157,26.35
11913,India,Oak,1998,252815,1083,49157,24.34
11914,India,Oak,1998,252815,1083,49157,26.01
11915,India,Oak,1998,252815,1083,49157,26.12
11916,India,Oak,1998,252815,1083,49157,25.77
11917,India,Oak,1998,252815,1083,49157,26.69
11918,India,Oak,1998,252815,1083,49157,27.87
11919,India,Oak,1998,252815,1083,49157,25.87
11920,India,Oak,1998,252815,1083,49157,26.27
11921,India,Oak,1998,252815,1083,49157,25.46
11922,India,Oak,1998,252815,1083,49157,24.34
11923,India,Oak,1998,252815,1083,49157,26.4
11924,India,Oak,1998,252815,1083,49157,25.77
11925,India,Oak,1998,252815,1083,49157,25.87
11926,India,Oak,1998,252815,1083,49157,25.55
11927,India,Oak,1998,252815,1083,49157,27.09
11928,India,Oak,1998,252815,1083,49157,24.84
11929,India,Oak,1998,252815,1083,49157,27.32
11930,India,Oak,1998,252815,1083,49157,27.32
11931,India,Oak,1998,252815,1083,49157,26.12
11932,India,Pine,1998,17969,1083,49157,25.91
11933,India,Pine,1998,17969,1083,49157,27.48
11934,India,Pine,1998,17969,1083,49157,26.35
11935,India,Pine,1998,17969,1083,49157,24.34
11936,India,Pine,1998,17969,1083,49157,26.01
11937,India,Pine,1998,17969,1083,49157,26.12
11938,India,Pine,1998,17969,1083,49157,25.77
11939,India,Pine,1998,17969,1083,49157,26.69
11940,India,Pine,1998,17969,1083,49157,27.87
11941,India,Pine,1998,17969,1083,49157,25.87
11942,India,Pine,1998,17969,1083,49157,26.27
11943,India,Pine,1998,17969,1083,49157,25.46
11944,India,Pine,1998,17969,1083,49157,24.34
11945,India,Pine,1998,17969,1083,49157,26.4
11946,India,Pine,1998,17969,1083,49157,25.77
11947,India,Pine,1998,17969,1083,49157,25.87
11948,India,Pine,1998,17969,1083,49157,25.55
11949,India,Pine,1998,17969,1083,49157,27.09
11950,India,Pine,1998,17969,1083,49157,24.84
11951,India,Pine,1998,17969,1083,49157,27.32
11952,India,Pine,1998,17969,1083,49157,27.32
11953,India,Pine,1998,17969,1083,49157,26.12
11954,India,Plywood,1998,146020,1083,49157,25.91
11955,India,Plywood,1998,146020,1083,49157,27.48
11956,India,Plywood,1998,146020,1083,49157,26.35
11957,India,Plywood,1998,146020,1083,49157,24.34
11958,India,Plywood,1998,146020,1083,49157,26.01
11959,India,Plywood,1998,146020,1083,49157,26.12
11960,India,Plywood,1998,146020,1083,49157,25.77
11961,India,Plywood,1998,146020,1083,49157,26.69
11962,India,Plywood,1998,146020,1083,49157,27.87
11963,India,Plywood,1998,146020,1083,49157,25.87
11964,India,Plywood,1998,146020,1083,49157,26.27
11965,India,Plywood,1998,146020,1083,49157,25.46
11966,India,Plywood,1998,146020,1083,49157,24.34
11967,India,Plywood,1998,146020,1083,49157,26.4
11968,India,Plywood,1998,146020,1083,49157,25.77
11969,India,Plywood,1998,146020,1083,49157,25.87
11970,India,Plywood,1998,146020,1083,49157,25.55
11971,India,Plywood,1998,146020,1083,49157,27.09
11972,India,Plywood,1998,146020,1083,49157,24.84
11973,India,Plywood,1998,146020,1083,49157,27.32
11974,India,Plywood,1998,146020,1083,49157,27.32
11975,India,Plywood,1998,146020,1083,49157,26.12
11976,India,Birch,1998,28805,1083,49157,25.91
11977,India,Birch,1998,28805,1083,49157,27.48
11978,India,Birch,1998,28805,1083,49157,26.35
11979,India,Birch,1998,28805,1083,49157,24.34
11980,India,Birch,1998,28805,1083,49157,26.01
11981,India,Birch,1998,28805,1083,49157,26.12
11982,India,Birch,1998,28805,1083,49157,25.77
11983,India,Birch,1998,28805,1083,49157,26.69
11984,India,Birch,1998,28805,1083,49157,27.87
11985,India,Birch,1998,28805,1083,49157,25.87
11986,India,Birch,1998,28805,1083,49157,26.27
11987,India,Birch,1998,28805,1083,49157,25.46
11988,India,Birch,1998,28805,1083,49157,24.34
